id,category,prefix,bg_ch,bg_text,sb_canto,sb_ch,sb_text,cci,name,full_name,url,date,location,year,month,day,month_Eng,mmm_dd,yy_mmm_dd,size,duration
80,Bg,BG 2.19,2,19,,,,,Dogs and Cats Don't Need Freud,BG 2.19 Dogs and Cats Don't Need Freud 25Aug1973_at_LON.mp3,https://mega.co.nz/#!TR8RQZqY!1Mx8tf5lCdOlAAmpCy0MBNtQVBwRQTn1dfr0e_Dexc4,25-08-1973,LON,1973,8,25,Aug,Aug-25,73Aug25,12528287,25
81,Bg,BG 2.20,2,20,,,,,Birth and Death Caused by Maya,BG 2.20 Birth and Death Caused by Maya 25Nov1972_at_HYD.mp3,https://mega.co.nz/#!eR9VkYDT!_EtuEUo5AYLfn6Zjx8I4FPRnPP1FS6f56zQtz6vj0vQ,25-11-1972,HYD,1972,11,25,Nov,Nov-25,72Nov25,24972398,51
82,Bg,BG 2.21,2,21,,,,,"Your Body Is Ready, Sir--Come!","BG 2.21 Your Body Is Ready, Sir--Come! 26Aug1973_at_LON.mp3",https://mega.co.nz/#!nc1wQChT!ogeWc1ZKqGKJKXjVktU3A-WbhABhL2PPTX8p5c6hEOg,26-08-1973,LON,1973,8,26,Aug,Aug-26,73Aug26,14296045,29
83,Bg,BG 2.22,2,22,,,,,Rain Depends on Krishna-Not Fund Raising,BG 2.22 Rain Depends on Krishna-Not Fund Raising 26Nov1972_at_HYD.mp3,https://mega.co.nz/#!yNchmSaZ!aPfzfDHrg2cz7zwwwvkLj2lzk9LYUOTICU4wIqXDodA,26-11-1972,HYD,1972,11,26,Nov,Nov-26,72Nov26,16971207,35
84,Bg,BG 2.23,2,23,,,,,The Indestructible Soul,BG 2.23 The Indestructible Soul 27Nov1972_at_HYD.mp3,https://mega.co.nz/#!XNlWFaBA!LKLDYpPJaCWzCG_AiZsgJ5F5MPmOyQyTGPjYCPP3Q1I,27-11-1972,HYD,1972,11,27,Nov,Nov-27,72Nov27,16818216,34
85,Bg,BG 2.23,2,23,,,,,You Are a Sample of Krishna,BG 2.23 You Are a Sample of Krishna 27Aug1973_at_LON.mp3,https://mega.co.nz/#!vV1HBALa!6Hg8v4YEmMVOLKQ6AhUoeGASKFfNmgC02-m1H2jQ5YQ,27-08-1973,LON,1973,8,27,Aug,Aug-27,73Aug27,15172294,31
86,Bg,BG 2.24,2,24,,,,,Sanatana...Another Nature,BG 2.24 Sanatana...Another Nature 28Nov1972_at_HYD.mp3,https://mega.co.nz/#!vBFFzDbb!4zyeGUn0_ybf3XGhrkV1CtS_huTBYpdQiy3t-Ogmbxo,28-11-1972,HYD,1972,11,28,Nov,Nov-28,72Nov28,16550724,34
87,Bg,BG 2.25,2,25,,,,,Transfer Your Love to Krishna,BG 2.25 Transfer Your Love to Krishna 29Nov1972_at_HYD.mp3,https://mega.co.nz/#!aBE0mL7K!Y7fK9UKr8_F-Z0lXTA_SILQGNtCSIS0u4kLJBb6WcEY,29-11-1972,HYD,1972,11,29,Nov,Nov-29,72Nov29,16268397,33
88,Bg,BG 2.25,2,25,,,,,Relieving Our Bodily Burden,BG 2.25 Relieving Our Bodily Burden 28Aug1973_at_LON.mp3,https://mega.co.nz/#!qItGEbZQ!SpnhO48RH1LriG5LzyD_teEVgLl0zooVPor8SLHXIc0,28-08-1973,LON,1973,8,28,Aug,Aug-28,73Aug28,15792333,32
89,Bg,BG 2.26,2,26,,,,,Vedic and Parampara System,BG 2.26 Vedic and Parampara System 30Nov1972_at_HYD.mp3,https://mega.co.nz/#!mQkHCLoR!R-mnBbfLIrDLC3NGPIiLpB0AjWHwOlnMS0nnQOrmRgs,30-11-1972,HYD,1972,11,30,Nov,Nov-30,72Nov30,26521981,54
90,Bg,BG 2.26,2,26,,,,,Evolution and Other Rubbish,BG 2.26 Evolution and Other Rubbish 6Dec1968_at_LA.mp3,https://mega.co.nz/#!jQMmWBAQ!wT9fyQjSVH2DcnjQ68hnf64I8V3azx1Z6TQZt9xQa6U,06-12-1968,LA,1968,12,6,Dec,Dec-06,68Dec6,21889532,45
91,Bg,BG 2.26,2,26,,,,,Why Lament Over Chemicals,BG 2.26 Why Lament Over Chemicals 29Aug1973_at_LON.mp3,https://mega.co.nz/#!zZEnQLqC!Isy-7WpkBbuO6OEZ-skPJu8PF0YJ87nSkUr5V7ww_HY,29-08-1973,LON,1973,8,29,Aug,Aug-29,73Aug29,15900168,32
92,Bg,BG 2.28,2,28,,,,,Some Look On the Soul As Amazing,BG 2.28 Some Look On the Soul As Amazing 11Dec1968_at_LA.mp3,https://mega.co.nz/#!HdsHQI4a!1TnrtU1DbcEb2trKmq6ESCupzZvMe-5pDtxnLbhmFUI,11-12-1968,LA,1968,12,11,Dec,Dec-11,68Dec11,29810908,61
93,Bg,BG 2.28,2,28,,,,,Materialists--What Do They Know,BG 2.28 Materialists--What Do They Know 30Aug1973_at_LON.mp3,https://mega.co.nz/#!SYk32ZjL!e-U6E13NnhJjaLKLrwphzKVx9ADOcOXJIPTXh4Q6YcQ,30-08-1973,LON,1973,8,30,Aug,Aug-30,73Aug30,10612360,21
94,Bg,BG 2.30,2,30,,,,,Matter Grows on the Platform of Spirit,BG 2.30 Matter Grows on the Platform of Spirit 31Aug1973_at_LON.mp3,https://mega.co.nz/#!HZMWwBzb!ifU81JmNw-NhrI0fM6ZL3SVOEwdf3CEdxdMx3Z4WEss,31-08-1973,LON,1973,8,31,Aug,Aug-31,73Aug31,14243388,29
95,Bg,BG 2.31,2,31,,,,,Duties of the Body and Soul,BG 2.31 Duties of the Body and Soul 1Sep1973_at_LON.mp3,https://mega.co.nz/#!vd8kxaYJ!4Q-XqNvNc819CaXxIwooPSIjzy_ebaO1ircMxIS2_g4,01-09-1973,LON,1973,9,1,Sep,Sep-01,73Sep1,12360262,25
96,Bg,BG 2.32,2,32,,,,,Government Must Be Very Strict,BG 2.32 Government Must Be Very Strict 2Sep1973_at_LON.mp3,https://mega.co.nz/#!LE1gTSyB!3bNZrJ6sUX_K6wZRDYXaR7Mpn6Lgs0NdkxOaZffucxs,02-09-1973,LON,1973,9,2,Sep,Sep-02,73Sep2,16716026,34
97,Bg,BG 2.33,2,33,,,,,Dishonor Is Worse than Death,BG 2.33 Dishonor Is Worse than Death 3Sep1973_at_LON.mp3,https://mega.co.nz/#!2V8EWT6b!laCqXW6K0efLKkUVHteR6zZkB0nGEeq1RTkcbOxXBF0,03-09-1973,LON,1973,9,3,Sep,Sep-03,73Sep3,8972288,18
98,Bg,BG 2.36,2,36,,,,,Compassion On the Battlefield,BG 2.36 Compassion On the Battlefield 4Sep1973_at_LON.mp3,https://mega.co.nz/#!jA9lQBIa!X8NoIdg1-c_Q2EQODoEtAuPqSNr4qUTb2LeAwyDsFrY,04-09-1973,LON,1973,9,4,Sep,Sep-04,73Sep4,11028440,22
99,Bg,BG 2.39,2,39,,,,,Supreme Deceiver and Lover,BG 2.39 Supreme Deceiver and Lover 12Sep1973_at_LON.mp3,https://mega.co.nz/#!ONUQlJBA!2gKXKkttTeLbQ0W6BalRZNGN1PwErpWsW55mCO4iyiI,12-09-1973,LON,1973,9,12,Sep,Sep-12,73Sep12,14724238,30
100,Bg,BG 2.40,2,40,,,,,Material vs. Spiritual Culture,BG 2.40 Material vs. Spiritual Culture 13Dec1968_at_LA.mp3,https://mega.co.nz/#!KNcxEQJC!J49OTcU8MV9IcDPr33OSqA0gKccIcWMNdPOMjUgyEVs,13-12-1968,LA,1968,12,13,Dec,Dec-13,68Dec13,3048774,6
101,Bg,BG 2.46,2,46,,,,,The Miser and the Mahatma,BG 2.46 The Miser and the Mahatma 16Dec1968_at_LA.mp3,https://mega.co.nz/#!zcsygZqa!jf8A_Phrnp3_NmhrZyFXBPPTmnq7O8Eubml_sa4hnpo,16-12-1968,LA,1968,12,16,Dec,Dec-16,68Dec16,31115146,64
102,Bg,BG 2.47,2,47,,,,,Soul's Constitutional Position,BG 2.47 Soul's Constitutional Position 28Mar1966_at_NY.mp3,https://mega.co.nz/#!7cEFxZ4B!ai9Kj8k7QiBs0l91jcjkET5oMpubNX6K2LE323lxd4Q,28-03-1966,NY,1966,3,28,Mar,Mar-28,66Mar28,27903544,57
103,Bg,BG 2.48,2,48,,,,,Keeping in Touch with the Supreme,BG 2.48 Keeping in Touch with the Supreme 1Apr1966_at_NY.mp3,https://mega.co.nz/#!6Z0xHYqT!IWJZYd1TGobHTE43MaEmlPfurxLAvM9KL2W6vhmP71A,01-04-1966,NY,1966,4,1,Apr,Apr-01,66Apr1,30165124,62
104,Bg,BG 2.49,2,49,,,,,One Should Spend All Energies Working in Krishna Consciousness,BG 2.49 One Should Spend All Energies Working in Krishna Consciousness 5Apr1966_at_NY.mp3,https://mega.co.nz/#!KEUU1DaY!Q2QhsdZft0RjeyGECbJoT6LvP1N2Qudz8hg0ezwshmo,05-04-1966,NY,1966,4,5,Apr,Apr-05,66Apr5,25937917,53
105,Bg,BG 2.51,2,51,,,,,Dovetailing Yourself with the Supreme,BG 2.51 Dovetailing Yourself with the Supreme 12Apr1966_at_NY.mp3,https://mega.co.nz/#!7Fk0DY4T!XehXw1ACEcU60T90IV8qih97KZfhFIk9hDZj7tMj7N8,12-04-1966,NY,1966,4,12,Apr,Apr-12,66Apr12,27635224,57
106,Bg,BG 2.55,2,55,,,,,Coming Off the Mental Platform,BG 2.55 Coming Off the Mental Platform 15Apr1966_at_NY.mp3,https://mega.co.nz/#!KBtxGLRZ!3ytrLa0Cd6afWb_plv9JKZw9Zo3vBIeB0sofwgfuLsw,15-04-1966,NY,1966,4,15,Apr,Apr-15,66Apr15,26488964,54
107,Bg,BG 2.55,2,55,,,,,Engaging in Devotional Service To the Supreme Lord,BG 2.55 Engaging in Devotional Service To the Supreme Lord 19Apr1966_at_NY.mp3,https://mega.co.nz/#!eMc1mQAZ!EW4Qb2geLAT48wTRYZ19o9OcWwGHzlsg9u2JlSIsqsU,19-04-1966,NY,1966,4,19,Apr,Apr-19,66Apr19,25019227,51
108,Bg,BG 2.58,2,58,,,,,The Secret of Detachment,BG 2.58 The Secret of Detachment 27Apr1966_at_NY.mp3,https://mega.co.nz/#!6QUTib7T!fyZUmzalvJvHExo4rgdO36tJ0q7eVr3Be4sEzKkPTFo,27-04-1966,NY,1966,4,27,Apr,Apr-27,66Apr27,28628279,59
109,Bg,BG 2.62,2,62,,,,,Secret of Controlling the Senses,BG 2.62 Secret of Controlling the Senses 19Dec1968_at_LA.mp3,https://mega.co.nz/#!bYdWEYqR!0yaG46wgRDTNMPP2ivKJXuCIC5HQM4F-7icUDCbE4aY,19-12-1968,LA,1968,12,19,Dec,Dec-19,68Dec19,29149282,60
110,Bg,BG 3.1,3,1,,,,,Philosophy & Religion Combined,BG 3.01 Philosophy & Religion Combined 20Dec1968_at_LA.mp3,https://mega.co.nz/#!fUVgFICI!LYj0wtZ7RASHDzDCtPAqNA5zv-WYcEDIYUqSCUxhMxc,20-12-1968,LA,1968,12,20,Dec,Dec-20,68Dec20,25746674,53
111,Bg,BG 3.6,3,6,,,,,From Pretension to Purity,BG 3.06 From Pretension to Purity 23Dec1968_at_LA.mp3,https://mega.co.nz/#!WY1QQCya!RiqOU277HpeHZEBwr-szBXa9kENQEjbW5MvVN_6VVsU,23-12-1968,LA,1968,12,23,Dec,Dec-23,68Dec23,26152508,53
112,Bg,BG 3.7,3,7,,,,,Educating the Mudhas,BG 3.07 Educating the Mudhas 1Jan1976_at_MAD.mp3,https://mega.co.nz/#!CR80XQBa!6Olc0USHP_GE3-vClm1HEPKZAlFUA8sN-rxHvMSPWZA,01-01-1976,MAD,1976,1,1,Jan,Jan-01,76Jan1,26815582,55
113,Bg,BG 3.8,3,8,,,,,Yajna Means Work for Vishnu,BG 3.08 Yajna Means Work for Vishnu 20May1966_at_NY.mp3,https://mega.co.nz/#!fYVhGBbI!oYOWnQqCisKZW8BfNKFo8qm18ev5nA5ecmJ4JSTvCmU,20-05-1966,NY,1966,5,20,May,May-20,66May20,26355420,54
114,Bg,BG 3.11,3,11,,,,,There Is No Overpopulation,BG 3.11 There Is No Overpopulation 27Dec1968_at_LA.mp3,https://mega.co.nz/#!Cdc2DRoL!zA6eHs8YqS_brKQ0i8ZYCkVwMvXlui8bnlsK_qGqMGM,27-12-1968,LA,1968,12,27,Dec,Dec-27,68Dec27,30639509,63
115,Bg,BG 3.13,3,13,,,,,Karma-yoga- Becoming God's Yes Man,BG 3.13 Karma-yoga- Becoming God's Yes Man 23May1966_at_NY.mp3,https://mega.co.nz/#!uBlRAajC!rTJZC55rGOJti6Ct0NmiYq6zAjLNGs1tVqgZo1OmdTA,23-05-1966,NY,1966,5,23,May,May-23,66May23,28344289,58
116,Bg,BG 3.14,3,14,,,,,Blind Leaders,BG 3.14 Blind Leaders 27Nov1975_at_SAN.mp3,https://mega.co.nz/#!GI9F3QhS!GNPNRMAV_AveAXBlA07M194EiD_1GM57TqIvzEW-Ucg,27-11-1975,SAN,1975,11,27,Nov,Nov-27,75Nov27,5550214,11
117,Bg,BG 3.16,3,16,,,,,You Have to Love Through God,BG 3.16 You Have to Love Through God 25May1966_at_NY.mp3,https://mega.co.nz/#!CdtFnIJJ!4uKd2dmlasKWz85Kt168Zc4B487F6ggBPjjqUQS-piI,25-05-1966,NY,1966,5,25,May,May-25,66May25,25826284,53
118,Bg,BG 3.17,3,17,,,,,Bhagavad-gita-- for the Common Man,BG 3.17 Bhagavad-gita-- for the Common Man 27May1966_at_NY.mp3,https://mega.co.nz/#!KMlAwI5T!3QbfV-vw_75o-_fpYUj04elOQd7WkcO5ohpIOM9YSU8,27-05-1966,NY,1966,5,27,May,May-27,66May27,27365425,56
119,Bg,BG 3.18,3,18,,,,,How a Self Realized Soul Acts,BG 3.18 How a Self Realized Soul Acts 30Dec1968_at_LA.mp3,https://mega.co.nz/#!KFNWVQwQ!YO_lF7I8xdaGWIiPiJCWOi9d464vOCmmL4nAPIjDVgo,30-12-1968,LA,1968,12,30,Dec,Dec-30,68Dec30,28749083,59
120,Bg,BG 3.21,3,21,,,,,How to Become An Ideal Person,BG 3.21 How to Become An Ideal Person 30May1966_at_NY.mp3,https://mega.co.nz/#!3NFjwSga!29-3B8ODTV4zRODc-wLf750KcfwC9fz7GYg7olQzkEA,30-05-1966,NY,1966,5,30,May,May-30,66May30,30240352,62
121,Bg,BG 3.25,3,25,,,,,Plan Making for More Suffering,BG 3.25 Plan Making for More Suffering 17Dec1976_at_HYD.mp3,https://mega.co.nz/#!eMUhgBiS!_OUgH3yd3PINQtPT4UJCBwjccLDZXrtpM63WLhEFcpQ,17-12-1976,HYD,1976,12,17,Dec,Dec-17,76Dec17,5993080,12
122,Bg,BG 3.27,3,27,,,,,At Town Hall-Tiger or President... Full of Anxiety,BG 3.27 At Town Hall-Tiger or President... Full of Anxiety 27Jun1974_at_MEL.mp3,https://mega.co.nz/#!bRdxwLpa!z5_kTwnagHF-EJjBTSfWGUCrLu3-iW84EguzIMITunY,27-06-1974,MEL,1974,6,27,Jun,Jun-27,74Jun27,31165529,64
123,Bg,BG 3.31,3,31,,,,,Servant of God or Dog,BG 3.31 Servant of God or Dog 1Jan1969_at_LA.mp3,https://mega.co.nz/#!zMMUBBZR!RUF9cvCGttftHtApyQwK-TAhTESyuintDLH2GQoaDUA,01-01-1969,LA,1969,1,1,Jan,Jan-01,69Jan1,28546783,58
124,Bg,BG 4.1,4,1,,,,,Take Perfect Knowledge,BG 4.01 Take Perfect Knowledge 21Mar1974_at_BOM.mp3,https://mega.co.nz/#!fZMxXSQJ!yOjnEfsZ-SrEOOlmpWpphVb4rG09jylc7fCKrJZ88HA,21-03-1974,BOM,1974,3,21,Mar,Mar-21,74Mar21,11979914,24
125,Bg,BG 4.1,4,1,,,,,Big Scholars Can't Get What Arjuna Got in Half an Hour,BG 4.01 Big Scholars Can't Get What Arjuna Got in Half an Hour 9May1969_at_COL.mp3,https://mega.co.nz/#!eU9UjbaZ!jFCfcxKMnUwV0KAP_kYXKyC2UBB4LFnj2qGxRLRMCTE,09-05-1969,COL,1969,5,9,May,May-09,69May9,18291972,37
126,Bg,BG 4.1,4,1,,,,,The Most Important Knowledge,BG 4.01 The Most Important Knowledge 3Jan1969_at_LA.mp3,https://mega.co.nz/#!qA9i3A7Z!ZIsS8-W-1wwBU4eZN8sHQc_ffKkQ1yaIIUWwJxDeJTY,03-01-1969,LA,1969,1,3,Jan,Jan-03,69Jan3,21340964,44
127,Bg,BG 4.2,4,2,,,,,Government's Choice-Krishna Consciousness or Crisis,BG 4.02 Government's Choice-Krishna Consciousness or Crisis 22Mar1974_at_BOM.mp3,https://mega.co.nz/#!qEEHTaiJ!FO5B3pcdCA-tKz_3ZS6UWuJGmZvHCpXLF7JDA_TSsO8,22-03-1974,BOM,1974,3,22,Mar,Mar-22,74Mar22,14524896,29
128,Bg,BG 4.3,4,3,,,,,Cheating Religion Thrown Out,BG 4.03 Cheating Religion Thrown Out 23Mar1974_at_BOM.mp3,https://mega.co.nz/#!7RM2wLwR!XqRk7dJHFDdsZ9s5FEEQpL3WVVx2yTUfPQXB9BBqTVw,23-03-1974,BOM,1974,3,23,Mar,Mar-23,74Mar23,14480360,29
129,Bg,BG 4.3,4,3,,,,,Forgetfulness of the Lord,BG 4.03 Forgetfulness of the Lord 18Jul1966_at_NY.mp3,https://mega.co.nz/#!HIcEAZYK!3t_d5s71rxUartDXZYvq_ckEplvXbRG8GJ586O_adRU,18-07-1966,NY,1966,7,18,Jul,Jul-18,66Jul18,27714833,57
130,Bg,BG 4.4,4,4,,,,,Why We Forget and God Doesn't,BG 4.04 Why We Forget and God Doesn't 24Mar1974_at_BOM.mp3,https://mega.co.nz/#!PdUGwJxA!x7OGyFYqm5Kd54JZ5yF8Rh-fmNjDuxLchUousyYeBFk,24-03-1974,BOM,1974,3,24,Mar,Mar-24,74Mar24,13703375,28
131,Bg,BG 4.5,4,5,,,,,Learning to Love Unlimited One,BG 4.05 Learning to Love Unlimited One 25Mar1974_at_BOM.mp3,https://mega.co.nz/#!zZdHBCAY!e_fNm-7p1SdIJknFGv6zbzJZjsTYYJVJmOpZvLP3T8w,25-03-1974,BOM,1974,3,25,Mar,Mar-25,74Mar25,13127847,27
132,Bg,BG 4.6,4,6,,,,,Try to Be Godly (Not God),BG 4.06 Try to Be Godly (Not God) 26Mar1974_at_BOM.mp3,https://mega.co.nz/#!zQ8xmKJA!xNsu3DvBbiLdZsWfgpgJWMyR_4XtP8JKx4sinwZlNXs,26-03-1974,BOM,1974,3,26,Mar,Mar-26,74Mar26,13276426,27
133,Bg,BG 4.6,4,6,,,,,Why the Lord and His Representative Descend,BG 4.06 Why the Lord and His Representative Descend 20Jul1966_at_NY.mp3,https://mega.co.nz/#!SY1xhbrJ!q3BfhLwJMplqDwkFrmvmTLTdKqV_bAZuGvNndgN4zNE,20-07-1966,NY,1966,7,20,Jul,Jul-20,66Jul20,25243876,52
134,Bg,BG 4.7,4,7,,,,,Dharma and the Disease,BG 4.07 Dharma and the Disease 27Mar1974_at_BOM.mp3,https://mega.co.nz/#!zFsUTSAQ!1yWFYBCET64rqaF9nYIDKZz94yErp3Q9voZy1-fe_OE,27-03-1974,BOM,1974,3,27,Mar,Mar-27,74Mar27,15156194,31
135,Bg,BG 4.7,4,7,,,,,The KC Movement-The Incarnation of God for Our Age,BG 4.07 The KC Movement-The Incarnation of God for Our Age 6Jan1969_at_LA.mp3,https://mega.co.nz/#!3YUTTIza!2AHO_J7sk-wbv43K3StUK3MrFW9OJOldpErdCj4RBhQ,06-01-1969,LA,1969,1,6,Jan,Jan-06,69Jan6,31357804,64
136,Bg,BG 4.7,4,7,,,,,The Divine Descent of Our Duty,BG 4.07 The Divine Descent of Our Duty 13Aug1968_at_MON.mp3,https://mega.co.nz/#!bE9ECTIY!Loj8Pcv4o7b8v93_OxBd-uRSgAPEn2Koawx3Q3ItD2k,13-08-1968,MON,1968,8,13,Aug,Aug-13,68Aug13,27278068,56
137,Bg,BG 4.7,4,7,,,,,Dharma--This Body,BG 4.07 Dharma--This Body 22Jul1966_at_NY.mp3,https://mega.co.nz/#!vdlhETIS!ti_J1htXs3xnY9Yj43HKBRPykzFgauTjX8viDeNlXC4,22-07-1966,NY,1966,7,22,Jul,Jul-22,66Jul22,31558797,65
138,Bg,BG 4.8,4,8,,,,,Everyone is Trying to Become the Master,BG 4.08 Everyone is Trying to Become the Master 28Mar1974_at_BOM.mp3,https://mega.co.nz/#!zVcHXIgL!Ne8cgSbtuMwGKQDynv038SQgjn_0Jn6FQ0Nr2X0imC0,28-03-1974,BOM,1974,3,28,Mar,Mar-28,74Mar28,15184424,31
139,Bg,BG 4.9,4,9,,,,,Cheater Leaders,BG 4.09 Cheater Leaders 29Mar1974_at_BOM.mp3,https://mega.co.nz/#!PIsg2YQI!a-NGqageS2zDjNSaUT12jTvs0g2sz6J94OXdpHj5jdY,29-03-1974,BOM,1974,3,29,Mar,Mar-29,74Mar29,14025190,28
140,Bg,BG 4.9,4,9,,,,,Take Assistance From A Person in the Higher Nature,BG 4.09 Take Assistance From A Person in the Higher Nature 25Jul1966_at_NY.mp3,https://mega.co.nz/#!fcU2iQKI!j_vEvR3Z8Mze_bvZ1W4iCvVF1ah9mym-Ar3oSIVkIPk,25-07-1966,NY,1966,7,25,Jul,Jul-25,66Jul25,26258267,54
141,Bg,BG 4.10,4,10,,,,,Reducing our Animality-Refining our Humanity,BG 4.10 Reducing our Animality-Refining our Humanity 30Mar1974_at_BOM.mp3,https://mega.co.nz/#!aM0ClCCQ!J-JTnPYl5jEfjo4arDhI8kuXNG9wPMeKikUFeeD1kus,30-03-1974,BOM,1974,3,30,Mar,Mar-30,74Mar30,15361436,31
142,Bg,BG 4.10,4,10,,,,,The World Is a Foreign Country,BG 4.10 The World Is a Foreign Country 23Sep1974_at_CAL.mp3,https://mega.co.nz/#!vJEXyCya!wr0v3ItH5yrUT8tigMoaWNPF9FFwsauGgTJgHhiuOno,23-09-1974,CAL,1974,9,23,Sep,Sep-23,74Sep23,15008458,30
143,Bg,BG 4.10,4,10,,,,,No Question of Happiness Here,BG 4.10 No Question of Happiness Here 2Aug1974_at_VRN.mp3,https://mega.co.nz/#!vF0kXYDT!Ku28EdjBO63eg7XGzdljQpqUqX7SpC4gk2Irpu2Qtno,02-08-1974,VRN,1974,8,2,Aug,Aug-02,74Aug2,20744949,42
144,Bg,BG 4.11,4,11,,,,,Krishna Will Accept you Any Way You Like,BG 4.11 Krishna Will Accept you Any Way You Like 31Mar1974_at_BOM.mp3,https://mega.co.nz/#!WFdwVLRC!csZeahkmhsNPXcT1LuHp9pyhQOe7bDOk4K3Cx0a6uUg,31-03-1974,BOM,1974,3,31,Mar,Mar-31,74Mar31,14741179,30
145,Bg,BG 4.11,4,11,,,,,We Are Naturally Jubilant,BG 4.11 We Are Naturally Jubilant 1Jun1974_at_GEN.mp3,https://mega.co.nz/#!SB81SbCT!r3wW85Q_o3daHMvpuc1UYLWW1yJPgdzRqSDZMHeeSYA,01-06-1974,GEN,1974,6,1,Jun,Jun-01,74Jun1,10609220,21
146,Bg,BG 4.11,4,11,,,,,Krishna Belongs to Everyone,BG 4.11 Krishna Belongs to Everyone 8Jan1969_at_LA.mp3,https://mega.co.nz/#!WR93kYiK!ATlhPKBCEovkQ8iwPOr17cmjlVgeKHn--Cr-TSUrOQw,08-01-1969,LA,1969,1,8,Jan,Jan-08,69Jan8,22487008,46
147,Bg,BG 4.11,4,11,,,,,Follow the Supreme Leader,BG 4.11 Follow the Supreme Leader 27Jul1966_at_NY.mp3,https://mega.co.nz/#!PRNxBbjQ!pVfabyzqe54n-ID4kImNMKY8uK1sfwfCGt1yLzzozA8,27-07-1966,NY,1966,7,27,Jul,Jul-27,66Jul27,29544651,60
148,Bg,BG 4.11,4,11,,,,,Know Krishna--Get Liberation,BG 4.11 Know Krishna--Get Liberation 28Jul1966_at_NY.mp3,https://mega.co.nz/#!TZsUnJ5A!NJSGwB6ebPFy1lEejUYfuwcobzG2y9QSOTYCXMj4K3k,28-07-1966,NY,1966,7,28,Jul,Jul-28,66Jul28,29917687,61
149,Bg,BG 4.11,4,11,,,,,"This Skin-Suffering, This Happiness=Hankering","BG 4.11 This Skin-Suffering, This Happiness=Hankering 3Aug1974_at_VRN.mp3",https://mega.co.nz/#!zYU3zSrC!jzexj1AvVOi-Z2Z-rUEppioWbumPwRql60N93cS6bSI,03-08-1974,VRN,1974,8,3,Aug,Aug-03,74Aug3,11535025,23
150,Bg,BG 4.12,4,12,,,,,"Hear, Talk, Chant, Eat, Work, Sleep, Walk About Krishna","BG 4.12 Hear, Talk, Chant, Eat, Work, Sleep, Walk About Krishna 1Apr1974_at_BOM.mp3",https://mega.co.nz/#!7dEw3YjT!UXeQBDOeU83A7mj58QRzQuQDtlojG8DV_MFoQtHeGGg,01-04-1974,BOM,1974,4,1,Apr,Apr-01,74Apr1,12677103,26
151,Bg,BG 4.12,4,12,,,,,Become Brahmana--Twice-born,BG 4.12 Become Brahmana--Twice-born 30Jul1966_at_NY.mp3,https://mega.co.nz/#!mR8gSBBZ!Ev3j-9gou0xGpM7b8SJyNDh_5SD3NPMH4Vu9rnWWAs0,30-07-1966,NY,1966,7,30,Jul,Jul-30,66Jul30,29344040,60
152,Bg,BG 4.12,4,12,,,,,Big Ambition-Little Brain,BG 4.12 Big Ambition-Little Brain 4Aug1974_at_VRN.mp3,https://mega.co.nz/#!2MdBRLKI!LGIbO7hd-OvBldJ4lvFIWr203BKUmIhTQr9559bNUc8,04-08-1974,VRN,1974,8,4,Aug,Aug-04,74Aug4,14712331,30
153,Bg,BG 4.13,4,13,,,,,Kill Krishna Gita Commentaries,BG 4.13 Kill Krishna Gita Commentaries 2Apr1974_at_BOM.mp3,https://mega.co.nz/#!iINRxJKa!JKyaKi_gL5DDiViier-bV-0RdEOSHLXGogNb8FYHivQ,02-04-1974,BOM,1974,4,2,Apr,Apr-02,74Apr2,19672251,40
154,Bg,BG 4.13,4,13,,,,,Sunday Feast--Cat and Dog Society,BG 4.13 Sunday Feast--Cat and Dog Society 19Oct1975_at_JOH.mp3,https://mega.co.nz/#!XM8nhIAB!3GXiHn5Vt8pylITbpWvbH3vhe2N1M38Caqt0Laf06bI,19-10-1975,JOH,1975,10,19,Oct,Oct-19,75Oct19,25095287,51
155,Bg,BG 4.13,4,13,,,,,Divisions of Human Society,BG 4.13 Divisions of Human Society 1Aug1966_at_NY.mp3,https://mega.co.nz/#!KAtVkRoR!DFBN5XqVng305sDrHqInPucNf_54Zgj1O6yQKMcKcmQ,01-08-1966,NY,1966,8,1,Aug,Aug-01,66Aug1,24581394,50
156,Bg,BG 4.13,4,13,,,,,Sunday Feast-The Social Body Needs a Brain,BG 4.13 Sunday Feast-The Social Body Needs a Brain 8Apr1973_at_NY.mp3,https://mega.co.nz/#!zdFwBZ7J!ctLH1k9tHDV1akIfggwjUu6xBSj6Srh0Jg7QA8rST7E,08-04-1973,NY,1973,4,8,Apr,Apr-08,73Apr8,14479753,29
157,Bg,BG 4.14,4,14,,,,,Liberated By Understanding the Liberated One,BG 4.14 Liberated By Understanding the Liberated One 3Apr1974_at_BOM.mp3,https://mega.co.nz/#!Ld1QSYoK!2_aVK9BsgjeK9uYhivdZRRobTNdo-ixuJji3wkO4tP8,03-04-1974,BOM,1974,4,3,Apr,Apr-03,74Apr3,14444432,29
158,Bg,BG 4.14,4,14,,,,,Karma-Akarma,BG 4.14 Karma-Akarma 3Aug1966_at_NY.mp3,https://mega.co.nz/#!iBtmTRYJ!JbeCPvn3vqsLsRtzCfPTWlnTPHyMYBScKKstwyEnuIY,03-08-1966,NY,1966,8,3,Aug,Aug-03,66Aug3,29716218,61
